Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
INFY,EQ,21-Mar-22,1854.6,1861,1886.9,1841.1,1854.95,1853.05,1858.7,8362085,15542599266,171756,5524788,66.07
INFY,EQ,22-Mar-22,1853.05,1850,1890,1839,1887,1887.4,1873.62,5709382,10697206781,202175,3561539,62.38
INFY,EQ,23-Mar-22,1887.4,1897,1900,1857,1869.45,1872.4,1878.22,6192824,11631503050,161491,3993516,64.49
INFY,EQ,24-Mar-22,1872.4,1856.15,1894.6,1856.15,1881.85,1886.7,1883.95,3784303,7129425934,114815,2362068,62.42
INFY,EQ,25-Mar-22,1886.7,1892,1894,1858,1878,1876.55,1874.13,3438588,6444362804,130194,1983079,57.67
INFY,EQ,28-Mar-22,1876.55,1866,1880.9,1852.65,1870.65,1873.9,1867.81,4008555,7487212707,131939,2332195,58.18
INFY,EQ,29-Mar-22,1873.9,1873.9,1889.4,1860.55,1887.9,1886,1875.61,3917785,7348234594,115629,2407715,61.46
INFY,EQ,30-Mar-22,1886,1910,1919,1895,1899.75,1903.95,1906.67,7795839,14864126250,178770,5920998,75.95
INFY,EQ,31-Mar-22,1903.95,1900,1913,1894.2,1908.2,1906.85,1904.15,5399145,10280780471,131746,3591226,66.51
INFY,EQ,1-Apr-22,1906.85,1886.85,1910.3,1878.3,1906.8,1903.55,1894.62,6171518,11692698942,154230,4430437,71.79
INFY,EQ,4-Apr-22,1903.55,1889.75,1893,1873,1882,1882.95,1884.52,7364074,13877776218,287232,4941200,67.1
INFY,EQ,5-Apr-22,1882.95,1883.8,1889.6,1857.15,1860.5,1861.1,1871.26,5472024,10239606829,203468,3352920,61.27
INFY,EQ,6-Apr-22,1861.1,1855,1857.5,1822.15,1830,1828.85,1835.98,5407453,9927969801,208906,3476927,64.3
INFY,EQ,7-Apr-22,1828.85,1821.05,1828.15,1807.55,1816,1811,1816.28,5797544,10529983626,236348,4092499,70.59
INFY,EQ,8-Apr-22,1811,1823,1838,1808,1820.05,1814.6,1821.62,5131446,9347538869,171076,3156419,61.51
INFY,EQ,11-Apr-22,1814.6,1814,1814,1762.55,1769.8,1766.55,1775.12,8248407,14641918535,374415,4839162,58.67
INFY,EQ,12-Apr-22,1766.55,1757.5,1757.5,1727.75,1737.9,1742.45,1741.39,6456184,11242708992,268976,3981647,61.67
INFY,EQ,13-Apr-22,1742.45,1754.95,1757.5,1732,1751,1748.55,1747.21,6257693,10933526248,223033,3469663,55.45
INFY,EQ,18-Apr-22,1748.55,1605.5,1650,1590,1622.3,1621.4,1625.94,30523965,49630097106,1443330,18430699,60.38
INFY,EQ,19-Apr-22,1621.4,1636.65,1636.65,1550,1565,1562,1589.69,17044923,27096225126,763964,10801702,63.37
INFY,EQ,20-Apr-22,1562,1575,1596.3,1563,1592.2,1587.7,1583.99,10678747,16915009922,391296,7239099,67.79
INFY,EQ,21-Apr-22,1587.7,1595,1627.2,1589.25,1616.8,1618.8,1615.82,7766514,12549264894,256268,5245595,67.54
