Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
TATAMOTORS,EQ,27-May-22,420.65,426.05,433.25,425.2,430.2,429.6,429.01,16867431,7236292574,169490,4383559,25.99
TATAMOTORS,EQ,30-May-22,429.6,437,445.2,436,442.4,442.4,441.5,18500266,8167936124,207289,5933353,32.07
TATAMOTORS,EQ,31-May-22,442.4,443.95,449.5,440.4,442.7,443.55,446.05,22308219,9950567444,203363,8034708,36.02
TATAMOTORS,EQ,1-Jun-22,443.55,445.1,446,439.6,445,444.6,442.87,11930669,5283784192,129941,2264584,18.98
TATAMOTORS,EQ,2-Jun-22,444.6,445,445.6,435.65,439.85,439.15,439.66,12742438,5602364932,145132,2845890,22.33
TATAMOTORS,EQ,3-Jun-22,439.15,444.9,445.05,430.5,431.9,431.9,435.91,12780122,5571008546,135530,3004986,23.51
TATAMOTORS,EQ,6-Jun-22,431.9,427.9,433.95,424.6,433.45,432.35,428.71,11896105,5100034442,123128,2191243,18.42
TATAMOTORS,EQ,7-Jun-22,432.35,432.5,438.2,429.1,436.65,435.85,432.79,11153869,4827338078,115183,2192994,19.66
TATAMOTORS,EQ,8-Jun-22,435.85,438.7,440.4,432,434.75,435.65,435.67,12844475,5595990195,128030,2207887,17.19
TATAMOTORS,EQ,9-Jun-22,435.65,431.9,435.65,426.1,428.85,428.5,429.88,13043367,5607070732,134244,3005492,23.04
TATAMOTORS,EQ,10-Jun-22,428.5,423,428.85,422,427.4,428.05,426.46,11914234,5080927101,123430,3994771,33.53
TATAMOTORS,EQ,13-Jun-22,428.05,414.9,418.15,405.6,406.5,406.7,410.03,17442641,7151991642,246370,5994462,34.37
TATAMOTORS,EQ,14-Jun-22,406.7,403,411.85,397.7,404.7,405.15,405.51,19626627,7958744754,208822,4666744,23.78
TATAMOTORS,EQ,15-Jun-22,405.15,410,416.4,407.45,412.95,414.1,413.22,15192826,6277930420,147244,2847154,18.74
TATAMOTORS,EQ,16-Jun-22,414.1,420,420.9,390.1,393,392.95,403.07,22261032,8972824034,271515,5981830,26.87
TATAMOTORS,EQ,17-Jun-22,392.95,387.95,394.45,382.65,390.55,388.95,388.61,24824899,9647163326,261780,6684301,26.93
TATAMOTORS,EQ,20-Jun-22,388.95,390.55,392.95,376.65,384.75,382.7,382.7,17049013,6524742313,215323,3889111,22.81
TATAMOTORS,EQ,21-Jun-22,382.7,389,399,387,398.1,397.6,394.92,14743366,5822390675,148497,2818850,19.12
TATAMOTORS,EQ,22-Jun-22,397.6,396.4,397,390.5,392.8,393.1,393.64,12426604,4891632161,120100,2907567,23.4
TATAMOTORS,EQ,23-Jun-22,393.1,396.3,409.9,394.55,407.15,407.2,403.6,26514004,10701049289,284438,3948419,18.77
TATAMOTORS,EQ,24-Jun-22,407.2,410,412.85,406.15,408.75,409.3,409.69,14806456,6066054580,168066,2953464,19.95
TATAMOTORS,EQ,27-Jun-22,409.3,417.55,419.45,412.35,413,414.5,415.85,12018949,4998036072,142406,2808298,23.37
TATAMOTORS,EQ,28-Jun-22,414.5,411.3,418.2,409.15,417.7,417.1,415,13238339,5493950694,141548,2419484,18.28
TATAMOTORS,EQ,29-Jun-22,417.1,412.05,419.9,411.55,416,416.95,417.25,13104313,5467812648,192310,3697992,28.22
TATAMOTORS,EQ,30-Jun-22,416.95,418.3,424,410,411,411.8,416.96,20121916,8389957279,200888,5502081,27.34
TATAMOTORS,EQ,1-Jul-22,411.8,410.65,414.6,402.3,413.7,412.7,407.31,14725989,5998037366,155707,2156992,14.65
TATAMOTORS,EQ,4-Jul-22,412.7,411.55,414.9,405,407.6,408.45,408.48,11525133,4707772092,146366,2792509,24.23
TATAMOTORS,EQ,5-Jul-22,408.45,415,418.8,410.2,412.35,412,415.27,16771012,6964415188,181870,3851168,22.96
TATAMOTORS,EQ,6-Jul-22,412,414,417.3,410.65,417.1,416.35,414.33,12196920,5053571433,124260,2851732,23.38
TATAMOTORS,EQ,7-Jul-22,416.35,419.9,432.95,419.3,431.75,430.85,425.08,17616800,7488533814,158392,5280548,29.97
TATAMOTORS,EQ,8-Jul-22,430.85,436.25,443.85,429.3,440.5,441.55,437.5,23730027,10381822008,231534,5514579,23.24
TATAMOTORS,EQ,11-Jul-22,441.55,438.05,441.2,433.45,435.8,437.05,437.22,12621150,5518219648,138171,3093086,24.51
TATAMOTORS,EQ,12-Jul-22,437.05,433,435,428.15,428.35,430.55,432.15,9518822,4113572431,101623,2051914,21.56
TATAMOTORS,EQ,13-Jul-22,430.55,432.7,435.85,425.65,427.9,427.1,429.9,10181698,4377089483,115660,3137591,30.82
TATAMOTORS,EQ,14-Jul-22,427.1,428,431.25,423.3,428,428.05,427.46,10744547,4592850403,110920,3022598,28.13
TATAMOTORS,EQ,15-Jul-22,428.05,430.65,441.75,429.7,438.8,440.2,435.74,15774084,6873408750,162715,3962192,25.12
TATAMOTORS,EQ,18-Jul-22,440.2,443.95,453.8,443.2,450.5,450.9,449.21,21185764,9516800250,237488,7632064,36.02
TATAMOTORS,EQ,19-Jul-22,450.9,446.75,451.85,444.45,448.65,449.05,448.47,11553440,5181360425,126256,2623107,22.7
TATAMOTORS,EQ,20-Jul-22,449.05,454.35,460.75,451.75,452.75,453.45,456.93,17154184,7838259629,163862,4902999,28.58
TATAMOTORS,EQ,21-Jul-22,453.45,452.95,455.5,450.1,454,454.85,453.61,10931800,4958795042,135559,3889116,35.58
TATAMOTORS,EQ,22-Jul-22,454.85,456.6,459.95,452.3,454.25,454.9,455.86,10340910,4714001689,130269,2776070,26.85
TATAMOTORS,EQ,25-Jul-22,454.9,456,457.6,446.3,449.35,449.55,451.38,12505062,5644509435,179333,3661076,29.28
TATAMOTORS,EQ,26-Jul-22,449.55,448.7,448.7,439.75,440.7,441.15,442.95,11563528,5122115642,135822,4118946,35.62
TATAMOTORS,EQ,27-Jul-22,441.15,441.15,445,436.1,443.75,444.05,442.15,10081023,4457325201,121524,1904782,18.89
TATAMOTORS,EQ,28-Jul-22,444.05,440.25,449.25,427.4,442.55,442.25,439.27,36380444,15980776528,349031,9000871,24.74
TATAMOTORS,EQ,29-Jul-22,442.25,445.15,452.7,445.15,449.25,449.6,449.23,16004096,7189530425,159128,4625515,28.9
TATAMOTORS,EQ,1-Aug-22,449.6,451.95,481,451.05,480.05,479.2,469.99,43084536,20249120488,393644,12615326,29.28
TATAMOTORS,EQ,2-Aug-22,479.2,478.9,479.9,469.25,474.95,476.25,475.15,19065689,9059144446,216324,4423686,23.2
TATAMOTORS,EQ,3-Aug-22,476.25,475,476.25,459.6,467.05,467.8,466.29,19125906,8918153301,207995,3919541,20.49
TATAMOTORS,EQ,4-Aug-22,467.8,473.15,473.95,456.45,466.7,468.9,465.82,18540405,8636444625,175295,3419076,18.44
TATAMOTORS,EQ,5-Aug-22,468.9,468.9,472.9,464,464.7,465.25,468.48,11917799,5583229116,131947,2570391,21.57
TATAMOTORS,EQ,8-Aug-22,465.25,466,471.9,464.45,468,468.25,468.27,10561754,4945716455,120623,2031421,19.23
TATAMOTORS,EQ,10-Aug-22,468.25,470,477.2,463.35,475.9,475.55,470.12,13360759,6281198085,149880,3525072,26.38
TATAMOTORS,EQ,11-Aug-22,475.55,482.55,485,475.6,475.75,476.65,479.65,12777503,6128728398,136148,3167560,24.79
TATAMOTORS,EQ,12-Aug-22,476.65,475.75,481.45,470,476.7,477.55,477.41,13482890,6436887449,146342,4199896,31.15
TATAMOTORS,EQ,16-Aug-22,477.55,479.6,491.4,478.2,490.5,489.85,484.77,16796376,8142311048,168451,4938767,29.4
TATAMOTORS,EQ,17-Aug-22,489.85,490.9,494.4,484.2,484.65,485.4,489.16,15948755,7801492591,202083,4943219,30.99
TATAMOTORS,EQ,18-Aug-22,485.4,484,486.8,479.25,484.9,484.8,483.56,12070974,5837075699,129347,2807602,23.26
TATAMOTORS,EQ,19-Aug-22,484.8,486.75,488.1,468.1,471,471,476.1,16636593,7920676699,191324,4578965,27.52
TATAMOTORS,EQ,22-Aug-22,471,468.5,468.95,452.55,453.55,454.6,460.44,15050653,6929995710,197616,5123535,34.04
TATAMOTORS,EQ,23-Aug-22,454.6,449,462.1,447.6,461.2,460.45,455.03,17779238,8090109756,201138,3431408,19.3
TATAMOTORS,EQ,24-Aug-22,460.45,459,464.9,457.7,463,463.2,461.54,12214113,5637357620,131380,3533791,28.93
TATAMOTORS,EQ,25-Aug-22,463.2,466,468.8,457.4,459.65,459.2,463.92,11255809,5221831280,114733,3888805,34.55
TATAMOTORS,EQ,26-Aug-22,459.2,465,470.45,463.95,464.45,465.05,466.97,11252560,5254569002,127120,2914908,25.9
TATAMOTORS,EQ,29-Aug-22,465.05,451,456.9,450.15,454.15,453.35,453.65,11647725,5283983489,197293,3515842,30.18
TATAMOTORS,EQ,30-Aug-22,453.35,458.65,472.4,457.1,470.4,471.1,466.89,14421066,6733015047,145625,5003418,34.7
TATAMOTORS,EQ,1-Sep-22,471.1,462.5,474.4,462.15,466.9,466.9,468.63,13385159,6272627720,171729,3392141,25.34
TATAMOTORS,EQ,2-Sep-22,466.9,470.85,471.8,460.15,461.35,461.75,465.22,10806707,5027461125,124725,3621452,33.51
TATAMOTORS,EQ,5-Sep-22,461.75,459.75,463.95,457,460.1,459,460.37,9378108,4317406707,102371,2094099,22.33
TATAMOTORS,EQ,6-Sep-22,459,462.7,463.7,456.6,457.95,457.75,459.38,9805875,4504648002,107966,2719468,27.73
TATAMOTORS,EQ,7-Sep-22,457.75,453.2,456.5,443.65,446.2,445.85,448.25,20764508,9307649678,261409,8346215,40.19
TATAMOTORS,EQ,8-Sep-22,445.85,452.45,452.55,440,442.35,442.2,444.73,19336014,8599378662,209697,7004604,36.23
TATAMOTORS,EQ,9-Sep-22,442.2,447.5,449.65,440.6,446.5,445.9,444.86,14294289,6358983628,153630,3257496,22.79
TATAMOTORS,EQ,12-Sep-22,445.9,447.7,453,447,450.9,451,450.24,8962633,4035300960,117848,3105476,34.65
TATAMOTORS,EQ,13-Sep-22,451,454.3,458.95,453.55,456.9,456.8,456,10661280,4861512938,121708,3550498,33.3
TATAMOTORS,EQ,14-Sep-22,456.8,447.6,454.7,447,450.8,450.2,451.13,10360461,4673900004,109186,2546433,24.58
TATAMOTORS,EQ,15-Sep-22,450.2,452.4,455.85,446.05,448.25,447.25,449.43,10356713,4654644382,120837,2854295,27.56
TATAMOTORS,EQ,16-Sep-22,447.25,446,446.4,429.1,433,432.5,436.04,20992324,9153452432,278006,7520838,35.83
TATAMOTORS,EQ,19-Sep-22,432.5,431.5,431.6,424.05,425.5,425.45,427.53,15236142,6513911272,252321,4464802,29.3
TATAMOTORS,EQ,20-Sep-22,425.45,430.6,443.35,430.6,434.8,434.25,438.12,17557661,7692279347,187305,4869665,27.74
TATAMOTORS,EQ,21-Sep-22,434.25,433.95,436,425.5,428,427.65,430.13,10831068,4658747968,155053,3200231,29.55
TATAMOTORS,EQ,22-Sep-22,427.65,425,434.6,422.55,432.05,432.2,428.8,13600786,5831992494,157185,2247129,16.52
TATAMOTORS,EQ,23-Sep-22,432.2,431.9,431.9,420.55,423.5,423.1,424.53,13441609,5706338198,175682,3796901,28.25
TATAMOTORS,EQ,26-Sep-22,423.1,416,417.9,393.15,398,397.5,400.45,33230938,13307209237,517741,11883186,35.76
TATAMOTORS,EQ,27-Sep-22,397.5,403.9,404,390.35,399.6,398.8,397.44,21932747,8717035642,249236,4971389,25.18
TATAMOTORS,EQ,28-Sep-22,398.8,394.9,406.6,392.85,397.5,399.1,401.43,18114880,7271865304,177675,3306494,18.25
TATAMOTORS,EQ,29-Sep-22,399.1,411,413.25,399.6,404,402.25,405.29,20725995,8400020714,198002,4352343,21
TATAMOTORS,EQ,30-Sep-22,402.25,398,408.25,392.5,405.3,404.6,400.05,20951277,8381565822,216223,3783030,18.06
TATAMOTORS,EQ,3-Oct-22,404.6,405.5,406.55,395.5,397.5,397.65,400.54,20332430,8143977472,230313,5333349,26.23
TATAMOTORS,EQ,4-Oct-22,397.65,406,408.95,402.9,407.9,407.9,406.5,12761425,5187541979,130059,3333112,26.12
TATAMOTORS,EQ,6-Oct-22,407.9,409.6,417.65,409.5,413.4,414.1,414.77,12771199,5297081398,159765,3412533,26.72
TATAMOTORS,EQ,7-Oct-22,414.1,413.4,414,408.7,413,412.15,411.67,10670854,4392889229,117622,2060289,19.31
TATAMOTORS,EQ,10-Oct-22,412.15,403.4,403.4,393.05,396.55,395.95,396.05,32914630,13035876368,383835,12262312,37.25
TATAMOTORS,EQ,11-Oct-22,395.95,397,399.5,391.3,391.75,393.35,396.08,14641301,5799093653,187285,3677800,25.12
TATAMOTORS,EQ,12-Oct-22,393.35,394.55,398.2,391.1,396.75,396.55,394.96,14287344,5642949988,170299,3002072,21.01
TATAMOTORS,EQ,13-Oct-22,396.55,396.55,403.5,394.55,399,399,398.2,12584114,5011016733,142183,3624102,28.8
TATAMOTORS,EQ,14-Oct-22,399,407,409.2,395.3,396.25,396.25,401.55,12875470,5170199322,135477,2634822,20.46
TATAMOTORS,EQ,17-Oct-22,396.25,394,398.9,392.5,397,396.1,395.78,9543556,3777115167,115112,2234989,23.42
TATAMOTORS,EQ,18-Oct-22,396.1,401,406.7,400.7,404.55,404.25,403.83,14215544,5740613453,133571,5372096,37.79
TATAMOTORS,EQ,19-Oct-22,404.25,406.2,406.95,397.3,398.65,399.05,402.39,8648435,3480082847,91985,2779381,32.14
TATAMOTORS,EQ,20-Oct-22,399.05,397,399.9,393.1,397.9,398.1,396.74,10747183,4263836335,123832,3285034,30.57
TATAMOTORS,EQ,21-Oct-22,398.1,397,402.25,394.7,398.2,398.05,399.01,10279618,4101687459,117448,2651616,29.89
